 Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , Roll    , Roll_L1 , Roll_L2 , Roll_R1 , Roll_R2 , Yaw     , Yaw_L1  , Yaw_L2  , Yaw_R1  , Yaw_R2  
-226.9351137,-66.15125029,1519.857807,-68.09832738,1516.25406,0.548723003,522.6232247,-184.8407061,221.5873189,712.4627631,136.1605765,2825.612398,3377.889283,3153.877803,3757.643566,0.157471648,1.305444277,2.094307242,-0.942556387,-1.928675361,-384.0971456,-23.4012865,-24.47539669,-23.75904301,-23.72261805
-227.9357044,-66.87810705,1517.195831,-66.32610134,1511.558661,0.867284696,557.5790598,-110.447612,271.2866316,800.4142934,136.7602018,2772.333105,3347.330752,3155.376994,3787.97894,0.192978436,1.328521312,2.091133669,-0.903170133,-1.928072139,-383.9849713,-23.29780203,-24.35318947,-23.66095545,-23.61065624
-228.9274522,-67.89824936,1514.195326,-64.75375089,1509.520053,1.136398607,568.2491629,-51.50609013,293.428399,864.4747047,137.3543874,2738.811979,3310.974231,3166.291945,3801.846877,0.222738816,1.344221504,2.088188543,-0.870638614,-1.926108961,-383.8718473,-23.22386893,-24.23074879,-23.5909766,-23.49815602
-229.9124539,-69.01907998,1511.813163,-63.18856793,1509.325286,1.362437827,551.4798794,-6.278351946,281.4882897,908.340105,137.9444935,2719.790873,3277.026618,3169.71441,3795.651408,0.244402371,1.351042938,2.08211192,-0.849665436,-1.924244545,-383.761033,-23.17946061,-24.11104573,-23.54907566,-23.38855322
-230.8909209,-69.43796447,1509.035236,-61.89469321,1507.810349,1.540974502,546.1608014,25.49910456,275.7595275,927.0204066,138.5307616,2710.628821,3244.635812,3164.823024,3755.819784,0.256330959,1.350678247,2.071131303,-0.838123803,-1.921051734,-383.6561079,-23.10375557,-23.99769893,-23.47599454,-23.28595624
-231.8635865,-68.35430838,1510.154598,-61.91488197,1510.025747,1.651046826,589.8941286,43.46526684,323.2769183,932.5714165,139.1138208,2700.72658,3228.008281,3159.94496,3729.75282,0.260960591,1.349057681,2.057601157,-0.827732859,-1.917525532,-383.5588194,-22.95701747,-23.89227343,-23.33383655,-23.19210347
-232.8305923,-64.38577178,1512.364114,-63.37442782,1511.569717,1.671628064,735.4015301,49.22851141,486.9950548,931.1243458,139.6939344,2675.556169,3214.727663,3170.140246,3726.711235,0.265203982,1.354702729,2.04835658,-0.807109862,-1.911023778,-383.4667394,-22.6440073,-23.79259305,-23.03080209,-23.10381226
-233.7895176,-57.02442679,1515.630442,-67.4589012,1511.049469,1.598192483,955.3173092,49.97134617,760.93727,935.2787168,140.2696843,2624.042686,3179.53979,3211.655859,3758.897902,0.279907428,1.374787181,2.051135009,-0.766442564,-1.897102833,-383.3705864,-22.2246837,-23.68902302,-22.62586481,-23.0108084
-234.7379029,-49.97772498,1519.067591,-72.61665818,1507.283005,1.495317367,1153.628319,60.53016034,1067.330665,962.3806506,140.8392293,2553.064166,3111.936657,3285.401695,3825.774624,0.312424414,1.402845756,2.067140363,-0.707869931,-1.876042804,-383.2557438,-21.77023848,-23.56619375,-22.19413862,-22.89766095
-235.6735197,-44.77726738,1522.385086,-75.49610362,1499.9587,1.454823008,1301.910505,95.16705156,1333.464636,1026.42021,141.4007994,2470.355407,3021.528903,3366.846818,3911.037814,0.36224639,1.437926305,2.090373163,-0.645316685,-1.853932716,-383.1081545,-21.31329895,-23.4094331,-21.75487469,-22.74991724
-236.5944571,-42.12196553,1515.538118,-78.22695216,1490.830608,1.552868771,1373.663387,160.1216541,1538.311499,1133.793916,141.9529169,2389.6194,2926.935326,3436.772138,3995.304628,0.422583767,1.473723383,2.112156454,-0.581020634,-1.83915401,-382.9182367,-20.8982772,-23.2092113,-21.35516691,-22.55843047
-237.499572,-42.19571481,1510.623279,-78.12527337,1482.960531,1.831345295,1391.202753,252.0745678,1663.531471,1282.9773,142.4945449,2320.293511,2847.268721,3479.724462,4070.529338,0.484274939,1.507954798,2.125228,-0.522629424,-1.838860919,-382.6829475,-20.54092517,-22.96297694,-21.00808657,-22.32094115
-238.3949814,-44.53805743,1506.771271,-75.30492132,1478.18621,2.29043599,1368.139336,362.7765785,1698.411626,1458.832994,143.0289077,2253.429485,2786.595106,3480.21479,4123.494056,0.539605698,1.536392903,2.12618587,-0.475897958,-1.854061587,-382.4059307,-20.24586488,-22.67513971,-20.71676464,-22.04180433
-239.2852023,-48.17499974,1501.603945,-70.65249702,1477.280844,2.892314232,1323.909934,479.6221073,1684.101955,1641.203548,143.5583237,2183.843809,2738.298678,3443.548515,4150.916255,0.584663901,1.55599676,2.115987453,-0.436067138,-1.880001552,-382.0961904,-19.99053491,-22.35532689,-20.46161195,-21.73090602
-240.1731277,-53.52321512,1496.076139,-66.21392019,1478.444919,3.584897334,1245.143478,590.6072576,1614.390852,1795.490966,144.08436,2125.549699,2696.856148,3406.754279,4151.988682,0.618294998,1.566483249,2.097555545,-0.40168953,-1.906806787,-381.7655395,-19.82390966,-22.01570157,-20.29049425,-21.40050502
-241.0621868,-57.81935902,1488.510895,-60.06776492,1480.482047,4.316593927,1167.434142,685.0245871,1500.09948,1910.575195,144.6092273,2062.685469,2653.471359,3323.787565,4111.212635,0.639387092,1.566705973,2.072979154,-0.37915377,-1.929036768,-381.4273229,-19.67505861,-21.66945976,-20.13479594,-21.06399158
-241.9521247,-60.66531598,1479.387768,-55.04632929,1482.601549,5.022303075,1105.511588,750.089714,1406.196041,1976.389037,145.1335345,1993.589636,2597.225951,3221.574876,4031.26269,0.649948836,1.556913195,2.046707137,-0.357288206,-1.939363659,-381.0940566,-19.51199932,-21.32874327,-19.96582836,-20.7341308
-242.8418774,-61.97607857,1473.979776,-51.58899133,1488.541028,5.650417179,1061.689287,788.7223449,1344.086853,2009.898564,145.657684,1922.361862,2535.677802,3117.776556,3956.115759,0.653857832,1.539733634,2.020727313,-0.332444501,-1.939115025,-380.7746726,-19.32596748,-21.00186082,-19.7750722,-20.41989471
-243.7309453,-61.840548,1466.759954,-49.53571915,1487.943487,6.164898874,1036.530094,803.7045454,1318.858365,2003.786684,146.1824442,1850.156636,2467.110176,3020.212729,3864.862007,0.654600083,1.517915836,1.997612408,-0.303247377,-1.924506596,-380.4744683,-19.10808162,-20.69393178,-19.55392796,-20.12557385
-244.6162397,-60.49979311,1458.799882,-48.98302094,1488.557451,6.557893317,1022.102325,797.4784815,1322.887137,1965.580577,146.7065904,1777.289357,2385.13034,2932.588558,3762.225057,0.655079456,1.493884701,1.978640977,-0.269497181,-1.894847159,-380.1950701,-18.86583064,-20.40625453,-19.30941758,-19.85299501
-245.4990411,-58.90167039,1453.502103,-49.77598922,1490.180151,6.840226386,1015.363447,780.1379785,1348.28672,1912.50868,147.2310561,1715.019148,2302.326089,2872.837164,3662.085916,0.656784847,1.470210899,1.961859951,-0.231879525,-1.85467964,-379.9350663,-18.61344798,-20.13717769,-19.05535769,-19.6008681
-246.380347,-57.59020032,1451.527083,-51.49698408,1491.676995,7.02921713,1018.779981,759.8954484,1382.955744,1854.917267,147.7563295,1679.614996,2228.306021,2845.480494,3571.0712,0.659712747,1.450204858,1.94542404,-0.194735486,-1.80851604,-379.6912571,-18.36439005,-19.8837628,-18.80452002,-19.36563913
-247.2618494,-56.30114545,1448.531758,-53.37871356,1493.241613,7.149326516,1030.002216,740.8142051,1416.219436,1799.387255,148.2830553,1663.096843,2166.966489,2834.853774,3491.151539,0.663329158,1.434828628,1.9286604,-0.162474313,-1.760301327,-379.4596423,-18.11577575,-19.64240729,-18.55381897,-19.14306326
-248.1432376,-55.04254649,1447.236426,-55.35987336,1497.91462,7.223432836,1044.475654,724.996749,1453.781722,1757.418568,148.8106325,1661.084977,2122.664431,2840.969902,3437.544017,0.667745617,1.424457993,1.912047008,-0.134245865,-1.714943423,-379.2360741,-17.86674608,-19.40926862,-18.30334558,-18.92876804
-249.0300617,-54.63575123,1459.843539,-57.29160286,1506.903704,7.267200776,1058.226959,719.9244865,1486.993745,1742.855471,149.3420901,1668.928289,2112.057144,2858.988083,3432.555312,0.673177063,1.419771405,1.895245779,-0.11036443,-1.679476521,-379.0168412,-17.62965318,-19.18118555,-18.06497888,-18.71815283
-249.9265043,-55.3612956,1476.636593,-58.84716105,1515.90808,7.290168187,1064.492569,724.9717429,1501.428477,1743.576518,149.8797477,1684.164857,2126.488182,2882.562932,3453.451817,0.67929505,1.420376925,1.880148377,-0.091850372,-1.652711301,-378.7998187,-17.42232994,-18.95689185,-17.85607941,-18.50816314
-250.8341356,-57.57141036,1492.814552,-59.9529605,1524.627102,7.299247416,1052.673321,735.6285418,1479.892544,1751.883435,150.4244061,1705.822247,2156.300637,2905.618648,3488.232542,0.685153818,1.425149866,1.868112418,-0.079797637,-1.633856675,-378.5847598,-17.27251128,-18.73648093,-17.70372657,-18.29821683
-251.7485337,6.89194259,1507.857793,-60.08609493,1529.95729,7.283879476,2172.760563,747.9864045,1395.440408,1756.844386,150.973624,3524.928236,2195.697576,2920.8704,3519.651521,0.688117458,1.532126754,1.857835613,-0.078772625,-1.621667197,-378.3736686,-17.18523104,-18.52212099,-17.6283874,-18.09043902
-252.674004,0,1485.832864,-48.70211491,1560.656773,7.366540968,0,727.5268333,1022.502068,1773.787776,151.5274876,0,2180.254262,2854.190461,3617.517013,0.71914813,1.564450644,1.886994622,-0.087781109,-1.59339536,-378.1635822,-17.28704712,-18.30879277,-17.73682261,-17.88091666
-253.6388371,-26.87950198,1478.947153,-49.16931158,1558.64934,7.369051933,630.6074348,689.3199231,1107.046183,1785.501748,152.1066179,1341.134393,2154.268463,2747.879436,3733.003714,0.764434708,1.702094428,1.936254129,-0.033711038,-1.556878583,-377.9911175,-17.08872009,-18.13226497,-17.51653103,-17.70633212
-254.5957227,-76.02421799,1483.866778,-52.09219083,1549.983091,7.151887018,1787.745992,646.8414993,1207.174664,1747.847357,152.6853847,4020.342732,2150.175095,2674.631501,3788.675179,0.802272425,1.711271422,1.980108761,0.028294875,-1.516949958,-377.8562018,-16.97144125,-17.99318163,-17.3601051,-17.56728844
-255.6384056,761.6263202,1380.154123,-43.43483511,1568.726835,6.722075367,163.1123074,667.5817999,1221.780775,1607.60621,153.3195072,1596.377621,2431.836643,2650.678198,3748.586449,0.83469026,1.587034639,2.09077166,0.063240655,-1.451191819,-377.7538472,-16.60901575,-17.91281432,-17.06218831,-17.45977716
-256.6518708,0,1395.055831,-51.51827139,1566.985285,6.096156914,0,794.1784012,1229.402598,1413.12188,153.9389036,0,3216.554522,2714.251203,3604.05342,0.874521052,1.633270718,2.324212129,0.111756585,-1.355085959,-377.6824795,-16.48672496,-17.89048543,-16.93817844,-17.38485442
-257.4124418,-50.703058,3145.708694,-80.02756123,1505.337885,5.518729478,604.2356326,1409.027538,1057.840092,1261.118005,154.4046696,1407.596257,5021.329341,2843.57108,3394.758196,0.941716265,1.773224415,2.41154123,0.176052306,-1.235221278,-377.6143687,-16.76348489,-17.80501123,-17.18543436,-17.31620053
-258.2495965,-51.3005433,0,-55.65488998,1426.380088,5.250393099,1622.229028,0,1433.34619,1162.74236,154.9110935,3916.977656,0,2891.937852,3250.817219,0.995972647,1.780947305,2.535465145,0.243085875,-1.13212018,-377.5391386,-16.15845741,-17.75277326,-16.55466189,-17.24571649
-259.380614,53.07633201,611.2580006,-52.87013787,1490.648995,5.02403061,235.1165813,150.2450226,2038.889513,1127.428962,155.5930769,295.5317237,931.421423,2889.385203,3202.08795,1.003558301,1.60047244,2.513744855,0.276732798,-1.091677037,-377.4434383,-15.05677788,-17.65117809,-15.53118402,-17.15891802
-260.2931437,0,1614.502609,-63.0509415,1535.959126,4.770057495,0,595.4539778,2164.953649,1179.927412,156.1441417,0,2885.896514,2925.142669,3263.874316,1.007653717,1.660896172,2.454080654,0.280114164,-1.085202339,-377.2971794,-14.58005138,-17.4800378,-15.07013192,-17.02029512
-261.0422598,-13.77458488,3500.136253,-82.80213918,1497.376966,4.775902827,1227.772408,1684.309914,2397.678244,1306.895985,156.5936236,1544.086395,5113.869031,3038.027699,3404.861598,1.03605625,1.795615521,2.296475131,0.318979277,-1.086627593,-377.1084215,-14.02500541,-17.25158041,-14.51728001,-16.83493208
-261.8849754,-66.05839315,0,-87.85551383,1436.702439,4.982807831,3134.944741,0,2668.655188,1469.914419,157.0965874,3882.367419,0,3150.836845,3611.332077,1.091819644,1.945244031,2.565146523,0.376721554,-1.085134399,-376.8715278,-13.27180081,-17.06053848,-13.77787197,-16.59651245
-263.0066692,0,573.946254,-54.5128778,1513.874651,5.735040646,0,245.8813917,2973.232244,1711.880126,157.7587897,0,878.6871948,3200.348086,3807.128102,1.149787006,1.631871059,2.596068462,0.421992912,-1.123272291,-376.561994,-12.19722483,-16.75982047,-12.78711555,-16.28266963
-263.8623034,0,1635.525389,-58.08387076,1500.297034,6.486622754,0,936.3940828,3093.613498,1984.996064,158.2599365,0,2791.364708,3273.870317,3924.22346,1.208599736,1.697215867,2.522081796,0.470750851,-1.178403215,-376.1936091,-11.6046286,-16.37265405,-12.2145068,-15.90680059
-264.5140603,-10.66659688,3596.372821,-69.47746352,1366.915998,7.576705147,787.7337629,1246.249806,3344.088357,2252.733443,158.6306611,765.3495315,4938.970876,3437.091049,3973.372256,1.270109077,1.733946489,2.645862124,0.532707478,-1.226838729,-375.7823619,-10.80190427,-15.917588,-11.43969718,-15.48835246
-265.2406476,1.373357931,0,-39.07259718,1187.297556,8.918923041,1086.121645,0,3677.657381,2439.079217,159.0375998,1031.143393,0,3629.331023,3884.872867,1.281216898,1.633222766,2.730468788,0.526425126,-1.288677586,-375.3252824,-9.380164043,-15.50534729,-10.11445656,-15.02743773
-265.8265153,5.669889189,521.8376793,-51.25493435,1050.929306,10.0917521,1864.545811,412.720857,3857.809817,2606.836192,159.3602518,1773.215527,750.5925993,3772.97995,3768.864896,1.230432091,1.673252858,2.478957787,0.456097795,-1.393285916,-374.8100822,-8.460371477,-14.96066771,-9.238482203,-14.51334133
-266.0793789,10.09800666,860.3878264,-54.99024405,814.5937487,11.7045399,1784.193624,715.3349157,3901.962395,2955.993204,159.4667358,1693.851448,1206.810161,3811.134837,3888.665674,1.180526335,1.66655939,2.22055485,0.376262656,-1.548688949,-374.2188923,-7.878024608,-14.32150102,-8.656221042,-13.92579913
-266.3749818,8.441131975,1021.053435,-38.45540585,632.6455577,13.42683591,1917.943991,1399.617726,3911.420561,3364.204446,159.5891837,1821.153815,2008.432783,3807.713758,4183.455637,1.145234144,1.674297213,1.93961293,0.301747447,-1.719690428,-373.5726884,-7.180550941,-13.66682707,-7.96593754,-13.28053243
-266.500712,3.422082827,655.4169633,-27.75997265,471.0568811,15.00423727,1873.408735,1574.356068,4064.998473,3722.301812,159.6083555,1777.553629,2051.605426,3956.557258,4473.92057,1.19040197,1.73716992,1.944812055,0.33046834,-1.816674698,-372.9050161,-6.590904274,-13.0110399,-7.36848665,-12.60555034
-266.4504021,-4.126778818,445.4897767,-31.50805777,361.1776647,16.53194195,1709.205223,1402.74126,4232.054173,3994.069313,159.5182566,1620.348581,1734.550848,4141.250634,4650.141409,1.314858987,1.871879867,2.127457201,0.441999465,-1.825660896,-372.2287867,-6.324783426,-12.33873114,-7.057358173,-11.9154068
-266.3265753,-11.00558722,350.4424513,-38.37650548,303.2699128,18.10782568,1572.633323,1178.741045,4306.723964,4156.873352,159.3767532,1494.009087,1389.420975,4251.824298,4702.294655,1.457941257,2.033325444,2.321641759,0.566013512,-1.778796514,-371.5463741,-6.287903794,-11.64818082,-6.954157875,-11.21949593
-266.1900856,-17.09669275,316.6198489,-43.50078275,278.9362633,19.76932903,1516.315319,1053.929007,4271.781392,4229.248979,159.2182793,1452.31171,1196.910359,4283.965432,4639.917216,1.561518348,2.172747107,2.42970937,0.660282242,-1.725964445,-370.8568231,-6.418483636,-10.94335597,-7.010422488,-10.52198168
-266.0807964,-22.07072932,324.1575722,-44.02959861,276.8878884,21.53054289,1514.47873,1074.513074,4087.487838,4186.674516,159.0653748,1478.926396,1181.512858,4210.611238,4479.247001,1.599578836,2.260716989,2.424944721,0.696410621,-1.681619783,-370.1598968,-6.644328147,-10.2308668,-7.167302348,-9.822995852
-266.0251726,-24.9896153,350.4864714,-38.24729131,290.4613201,23.38629097,1514.378482,1187.658725,3785.265932,4097.296982,158.93342,1524.907996,1274.641154,4056.421095,4287.426711,1.579321756,2.292306718,2.342084243,0.679373693,-1.663307621,-369.4593301,-6.858460572,-9.519408119,-7.329159892,-9.126002821
-266.0263418,-25.75628706,370.7715693,-28.36443571,301.8363324,25.28643509,1486.698164,1330.452461,3458.984157,4019.325491,158.8264909,1554.139092,1397.334302,3892.9447,4140.290769,1.527130664,2.283215874,2.23077627,0.638935087,-1.668823579,-368.7643101,-6.968581425,-8.819276975,-7.407139646,-8.438578415
-266.0717408,-26.27173079,401.603124,-19.53180083,365.0630008,27.12853093,1437.834877,1436.473607,3200.944963,3999.974371,158.7431829,1558.840985,1494.549922,3778.095035,4075.584427,1.470799858,2.258140887,2.138005472,0.606278014,-1.694216136,-368.0873599,-6.952141658,-8.141712651,-7.374513766,-7.771464792
-266.169457,-28.06701345,459.5541125,-14.41457911,468.6158443,28.80620444,1384.37267,1494.737836,3033.104502,4027.158988,158.6961137,1542.907265,1552.80183,3721.351571,4088.23557,1.427874901,2.235582093,2.080464929,0.594191509,-1.724940162,-367.4403797,-6.826992223,-7.496399759,-7.243387013,-7.133737247
-266.3155292,-30.73256981,533.6364131,-12.53641299,586.3067249,30.22565904,1333.782599,1515.8853,2944.251514,4088.110027,158.6908401,1515.359705,1584.302965,3705.345695,4148.350788,1.403494903,2.222179081,2.055800958,0.60162436,-1.75591384,-366.8325783,-6.614925272,-6.890907144,-7.030851864,-6.53297189
-266.50024,-33.49175784,612.9252436,-12.50421838,701.5425364,31.32354128,1297.964534,1514.754089,2912.013303,4153.613759,158.7278297,1486.143339,1603.756993,3709.124449,4222.832039,1.394609652,2.217381708,2.054004943,0.620303,-1.781369193,-366.2703607,-6.324499856,-6.330686453,-6.742241819,-5.974637459
-266.7098673,-35.92735283,689.1778382,-13.95634703,802.3925902,32.05951618,1279.214504,1504.18908,2924.465903,4200.559816,158.80339,1462.1921,1619.022428,3718.412158,4285.419782,1.395102435,2.217603816,2.064077978,0.643619064,-1.798491483,-365.7573284,-5.976955644,-5.819355842,-6.396471247,-5.462642738
-266.9267807,-37.87898693,745.9196035,-15.95724701,860.2823022,32.4213545,1272.448148,1493.194669,2954.235851,4223.071386,158.9089974,1445.7995,1631.950807,3724.15872,4323.965063,1.399305367,2.219085214,2.077499696,0.664916647,-1.808139831,-365.2944079,-5.600405295,-5.357953769,-6.021022103,-4.998431464
-267.1261797,-39.5414331,778.3427388,-17.74302023,883.6882039,32.41446978,1272.604488,1484.020723,2976.402787,4219.747284,159.0298939,1438.759702,1641.105185,3721.933402,4337.593744,1.403212307,2.219491521,2.089505061,0.68018615,-1.810923054,-364.8811423,-5.226276552,-4.946142097,-5.647260516,-4.582805545
-267.2927503,-41.49614072,781.9882748,-19.52943708,859.1753974,32.05424134,1277.171168,1481.170987,2973.742823,4196.798433,159.1557069,1447.080256,1647.618683,3723.185225,4329.437208,1.404064796,2.218711467,2.095991795,0.687632844,-1.809129822,-364.5165816,-4.89448415,-4.583029847,-5.31617801,-4.215557687
-267.3957416,-43.02629469,746.3693586,-19.51831558,789.8571744,31.35111081,1284.318983,1484.554203,2940.580832,4155.234352,159.2665258,1469.472051,1651.185209,3723.044303,4301.578946,1.399909737,2.215811735,2.094889171,0.684384985,-1.803457752,-364.2003565,-4.611165892,-4.268356482,-5.033827835,-3.896911658
-267.4320641,-43.90375983,704.1464604,-19.46502931,736.7741479,30.32297696,1292.140765,1481.65619,2880.724419,4068.074643,159.3581243,1502.940516,1651.910047,3721.063358,4249.644853,1.389782796,2.2098442,2.089235473,0.669840202,-1.785024385,-363.932551,-4.371763914,-4.001898969,-4.795568284,-3.627656453
-267.4249007,-44.30524235,678.784015,-19.87173763,717.0153901,28.99471432,1298.761713,1474.332753,2801.550175,3965.53052,159.4412331,1542.237159,1666.030192,3713.370284,4197.194557,1.37312396,2.199309699,2.078209791,0.643932739,-1.764497092,-363.7123266,-4.161927949,-3.782795255,-4.586697932,-3.407100888
-267.4027717,-44.83801758,679.0898533,-21.0012122,724.5667144,27.38835732,1301.735039,1466.726412,2707.407098,3836.962308,159.5296253,1582.705119,1696.657299,3697.67226,4149.021034,1.350113614,2.183226091,2.061819248,0.607761954,-1.739504965,-363.538472,-3.974066218,-3.610236761,-4.399566751,-3.233636263
-267.3943873,-45.04414919,701.3936994,-22.06603916,755.2577603,25.53068808,1291.876315,1447.110611,2604.280641,3693.413809,159.6365755,1613.44767,1742.628124,3657.050325,4106.453571,1.321289334,2.158571097,2.045417205,0.562213916,-1.714342905,-363.4095812,-3.781698474,-3.483093687,-4.206707929,-3.105482283
-267.4206159,-45.11449431,737.6836013,-24.04324005,795.682932,23.44483723,1292.526543,1413.034889,2517.830868,3513.237703,159.7706239,1647.26626,1798.494659,3622.637562,4070.033076,1.288123646,2.127854293,2.03180426,0.512634767,-1.680810713,-363.3237485,-3.561627867,-3.399761302,-3.985384413,-3.019990432
-267.4964391,-45.61491978,784.6237459,-27.57467515,837.5278721,21.16914474,1290.705771,1360.686413,2426.15424,3302.775437,159.9358229,1682.318236,1860.29785,3587.237397,4036.307606,1.251387753,2.092327752,2.023217107,0.458839139,-1.64143437,-363.2771779,-3.356474949,-3.356320438,-3.779272985,-2.973174126
-267.6342001,-45.67234462,824.5413544,-31.75513333,875.7203283,18.76692425,1287.782376,1272.719422,2324.138841,3046.731285,160.1337151,1720.499144,1920.112193,3543.87132,3978.76852,1.209659585,2.051075045,2.023760493,0.398931546,-1.592174585,-363.2645584,-3.16760355,-3.34735926,-3.58990871,-2.959685977
-267.8386108,-44.7129361,867.2374512,-36.14846113,903.2066355,16.31468018,1287.71892,1170.604448,2217.725445,2755.467453,160.361642,1763.904549,1995.155703,3490.937355,3914.894918,1.160937587,2.00275106,2.024152687,0.332059664,-1.536819942,-363.2785198,-2.98607846,-3.365489593,-3.40841257,-2.972669972
-268.1316146,-43.81232126,973.9847637,-42.07523041,1021.910289,13.88653793,1284.599325,1051.622856,2113.494449,2447.912263,160.6288439,1811.780955,2083.874123,3430.375384,3848.373188,1.104513173,1.94608245,2.024428206,0.258977833,-1.484717975,-363.3102954,-2.804713672,-3.402138026,-3.227702981,-3.004341884
-268.5998272,-45.39645061,1161.64562,-51.9019024,1237.175359,11.57135616,1276.524789,908.1278807,1996.512662,2149.029946,160.9845506,1854.378037,2187.43759,3355.084985,3783.86936,1.04098279,1.881493786,2.026953328,0.17973274,-1.444745203,-363.3495979,-2.628619669,-3.447493067,-3.053060644,-3.044584892
-269.263393,-48.01335637,1353.322583,-61.14169968,1415.721083,9.452336551,1263.343357,784.1561722,1870.866606,1849.740806,161.4401087,1884.175815,2304.11508,3258.044785,3731.266413,0.971780965,1.809167455,2.020211111,0.097207442,-1.411733639,-363.3857708,-2.449371428,-3.491785545,-2.876152966,-3.081495157
-270.0872879,-50.16907489,1502.680845,-68.51355117,1539.274143,7.590767343,1248.008468,653.2083729,1752.160626,1589.157413,161.9758665,1907.188211,2421.427062,3155.348925,3692.042398,0.899487984,1.731965191,2.017524243,0.017662387,-1.396507961,-363.4096091,-2.271341072,-3.525682864,-2.70097967,-3.105963654
-271.0250029,-51.25991178,1592.78296,-73.64931999,1607.900243,6.027161203,1232.640552,537.1208908,1643.99255,1382.812769,162.5665711,1928.833276,2527.065464,3061.21959,3659.957787,0.827361669,1.654177395,2.013528116,-0.055563028,-1.40020866,-363.4131874,-2.097820896,-3.540860932,-2.530722433,-3.109847794
-272.0271253,-50.84794277,1629.573666,-76.5529618,1627.828355,4.783444915,1220.368517,440.510638,1554.229233,1222.631294,163.1857002,1950.569991,2607.767994,2986.734389,3624.384789,0.759550442,1.580999973,2.008092105,-0.119447206,-1.415399306,-363.3902698,-1.922363805,-3.529988251,-2.358519417,-3.087313598
-273.0540433,-49.55489449,1628.369252,-77.80115193,1615.228501,3.869648815,1210.34725,368.4271115,1488.121572,1110.699865,163.8124048,1971.133392,2660.127886,2938.40291,3589.499396,0.700522855,1.517396461,2.000957547,-0.171182711,-1.436874482,-363.3360567,-1.740634659,-3.487067827,-2.180039044,-3.033717776
-274.0786004,-48.18018529,1603.346724,-78.07920686,1584.674913,3.280004761,1205.460054,326.683895,1451.974078,1050.783517,164.432789,1998.918534,2680.893226,2933.03218,3561.412667,0.654161234,1.468429383,1.992379186,-0.208004032,-1.460986555,-363.2472557,-1.553646322,-3.407866774,-1.995943461,-2.945914628
-275.0852141,-46.98750518,1567.327191,-77.23699064,1547.838005,2.995356975,1193.282322,316.0034655,1428.165755,1039.293583,165.0391707,2018.118463,2670.945037,2953.751691,3544.926829,0.622780937,1.436491165,1.983363054,-0.232463396,-1.484515597,-363.122249,-1.372581559,-3.290213635,-1.817113215,-2.822191481
-276.06956,-46.67160846,1530.571641,-75.12592649,1513.324527,2.992386236,1170.859357,334.0138283,1397.938249,1070.343025,165.6298437,2023.69853,2638.835654,2975.57612,3540.582655,0.605801127,1.419663323,1.973903323,-0.247531383,-1.506760619,-362.9617855,-1.201485615,-3.13485276,-1.646434706,-2.663251201
-277.0343168,-47.27782411,1503.769837,-72.17260037,1490.040479,3.228641198,1147.891385,376.0529581,1370.971312,1140.307559,166.2068084,2022.500814,2606.700538,2999.465039,3561.400314,0.600704304,1.415409383,1.963586032,-0.253274244,-1.529764175,-362.76935,-1.031484173,-2.945398288,-1.475806139,-2.472332385
-277.9864673,-49.01834021,1481.848045,-68.9767282,1473.164302,3.644873815,1121.274122,432.9040781,1343.778002,1237.680153,166.774409,2017.504934,2574.360668,3023.094286,3597.993028,0.604420805,1.420574058,1.954005775,-0.251554581,-1.555055755,-362.5504728,-0.872438448,-2.728213621,-1.315034547,-2.254323432
-278.929589,-51.05308967,1466.248589,-65.5539249,1464.141506,4.182226725,1098.177956,495.1119785,1317.459391,1342.672887,167.3348838,2011.551253,2537.129187,3044.054038,3623.972215,0.613468683,1.431798016,1.945070826,-0.245506713,-1.579483355,-362.312073,-0.71398892,-2.490400066,-1.154357306,-2.016312038
-279.8685447,-52.75386515,1458.092423,-62.50442358,1462.486936,4.779394256,1088.354323,556.170778,1311.212407,1442.008002,167.8914395,2002.831989,2500.899434,3063.302445,3644.375124,0.625680836,1.446612114,1.937056731,-0.235169422,-1.600526073,-362.0611925,-0.532993993,-2.239141774,-0.97177044,-1.765724974
-280.8066189,-54.20948025,1455.480391,-60.40781615,1466.110943,5.385888269,1085.395224,610.8939586,1322.64156,1533.117175,168.4464986,1989.926917,2467.768057,3081.766647,3664.604114,0.640238761,1.463423467,1.931317916,-0.220792204,-1.617515509,-361.8036279,-0.336882531,-1.980457326,-0.774704481,-1.508402453
-281.7458809,-55.79609187,1456.722326,-59.03948632,1472.739121,5.967557128,1079.581962,657.0618269,1335.806535,1616.752493,169.0017956,1974.222704,2439.67318,3097.958863,3686.77896,0.656330439,1.480893161,1.928378496,-0.204206038,-1.631113472,-361.5438879,-0.144296484,-1.719124285,-0.581075481,-1.248674678
-282.6878203,-57.82953397,1460.495278,-57.94610739,1480.534573,6.502978499,1063.535043,696.1719145,1331.459082,1689.721615,169.5586921,1959.578175,2419.303539,3108.431102,3708.118773,0.672188133,1.49734039,1.926930421,-0.188646083,-1.64200945,-361.2859977,0.024823686,-1.459385723,-0.410174684,-0.990623528
