Time, Alpha_L1, Alpha_L2, Alpha_R1, Alpha_R2, CamberL1, CamberR1, Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , MuX_L1  , MuX_L2  , MuX_R1  , MuX_R2  , MuY_L1  , MuY_L2  , MuY_R1  , MuY_R2  , Steer_SW
       13.575, 3.64285664801, 3.87786168127, 4.93777791471, 4.03072930167, -3.16466544694, -2.53305419243, -160.008833735, -116.133117224, -41.048869562, -99.7577955594, -11.1333140046, -8.40103677816, -5493.66974655, -4382.90141131, -2374.25220056, -768.550023733, 95.8520381657, 7028.53844415, 5410.90365611, 2587.46359331, 885.567568817,             1,             1,             1,             1,             1,             1,             1,             1, -83.1172992901
         13.6, 3.48012697926, 3.90059774068, 4.75545852609, 4.05655604761, -3.13692717312, -2.56803004446, -159.785633235, -55.4479188092, -38.5363743146, -46.2245851099, -8.54823786082, -8.40669932259, -5451.29888768, -4407.77012224, -2344.80758007, -797.910686928, 95.7177186075, 7141.23708205, 5426.96793507, 2586.75292893, 916.679302221,             1,             1,             1,             1,             1,             1,             1,             1, -80.2313382178
       13.625, 3.33017570729, 3.91764967478, 4.58774732929, 4.07693970929, -3.10890644822, -2.60321225144, -159.629123632, 140.798607758, -37.9047312968, 126.307834591, -8.43832921891, -8.42425831874, -5311.61754944, -4414.66588368, -2304.79811576, -854.032219705, 95.6230515228, 7148.65886864, 5422.18543206, 2582.48463207, 978.788129123,             1,             1,             1,             1,             1,             1,             1,             1, -77.169272978
        13.65, 3.24071471168, 3.92063773742, 4.48764720488, 4.08164926145, -3.08817461633, -2.62897868922, -159.60591277, 403.305272666, -38.5713079835, 384.166598388, -10.9801885983, -8.45662356805, -5124.15119082, -4409.68989701, -2254.2569876, -932.486568526, 95.6079562474, 7034.86156118, 5411.15241233, 2571.50575128, 1068.17185662,             1,             1,             1,             1,             1,             1,             1,             1, -74.8115965269
       13.675, 3.23278341664,  3.9009229207, 4.47781007216, 4.06121772842, -3.07977824687, -2.63917460892, -159.718473926, 640.078362803, -39.4038438693, 620.487958594, -14.3181984967, -8.48809489475, -4943.88543544, -4396.3475685, -2204.28053955, -1013.0852707, 95.6744758118, 6819.82339804, 5405.33398351, 2551.89927189, 1162.98743919,             1,             1,             1,             1,             1,             1,             1,             1, -73.6805301131
         13.7, 3.28946488623, 3.85476080984, 4.53879513514, 4.01035797673, -3.08301408311, -2.63472458831, -159.94115029, 823.837449195, -40.171701452, 806.216083573, -17.2627574309, -8.49879776958, -4802.21243873, -4384.51935992, -2158.94559837, -1080.01286519, 95.8079035778, 6560.27678396, 5421.14065613, 2528.23242302, 1247.32837244,             1,             1,             1,             1,             1,             1,             1,             1, -73.9962395866
       13.725, 3.42716708105, 3.78010921724, 4.69368175397, 3.92742636912, -3.10015231775, -2.61273214503, -160.242088587, 957.506688985, -41.0374941921, 942.285259269, -19.4258873214, -8.46183642525, -4734.09942299, -4380.62553266, -2131.87909727, -1130.34293895,  95.990052347, 6328.62159977, 5468.22751454, 2512.60945896, 1318.64284814,             1,             1,             1,             1,             1,             1,             1,             1, -75.8567596649
        13.75, 3.58276282774, 3.67877944475, 4.86406995266, 3.81561882549, -3.1267081436, -2.57853127201, -160.591198159, 1052.68833758, -42.5201965645, 1068.34556253, -20.3857539556, -8.34580327834, -4762.14466939, -4375.5754275, -2199.77109633, -1141.87824011, 96.2039089703, 6202.03343547, 5532.79865287, 2505.69832553, 1350.62757065,             1,             1,          1.05,             1,             1,             1,          1.05,             1, -78.6254403591
       13.775, 3.66194585065, 3.56001879235, 4.95493744987, 3.68642334958, -3.14564287668, -2.55321321255, -160.972368649, 1112.79603342, -44.3134248852, 1109.96436402, -20.2180884478, -8.12671084831, -4834.19970411, -4360.06588448, -2249.80515689, -1113.14882008, 96.4404879455, 6224.02968719, 5604.02860505, 2468.95263071, 1338.25311665,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -80.7493056167
         13.8, 3.69170901064, 3.44109302795, 4.99916903991, 3.55888682101, -3.16010274325, -2.5331493721, -161.368151605, 1150.80846461, -46.2273434464, 1154.99484683, -19.6955834352, -7.84484371729, -4941.38698736, -4319.91294207, -2244.97206492, -1059.05524864, 96.6877036662, 6336.03631718,  5669.8979381, 2472.18525716, 1294.98850435,             1,             1,           1.1,             1,             1,             1,           1.1,             1,  -82.36530985
       13.825, 3.64480341343, 3.33221692416, 4.94883523306, 3.44476412526, -3.1631754198, -2.52823440947, -161.778327756, 1177.41095605, -48.325213687, 1188.48801723, -19.1736527885, -7.51551096091, -5076.86478229, -4268.56710147, -2244.69686311, -1003.34944124, 96.9447245922, 6555.32661676, 5718.06256749, 2489.40172925, 1250.80533515,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -82.8132615879
        13.85,  3.5083856322, 3.23683895528, 4.79842127861, 3.34801290123, -3.15349421351, -2.54034961736, -162.201644935, 1195.68642433, -50.0801423949, 1213.44315216, -18.9881756013, -7.15306227875, -5188.08450953, -4212.29262485, -2237.34090536, -972.557531127,  97.210174881, 6826.90261875, 5747.02774468,  2511.0798371, 1232.83061596,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -81.3935686609
       13.875,  3.2573436562, 3.15521426826, 4.52427007558, 3.26771525511, -3.12342314185, -2.57888565973, -162.643477024,  1208.2999405, -51.0077612985, 1232.89819629, -19.6868814279, -6.78903908443, -5147.1394964, -4150.74585273, -2201.3228461, -979.073343576,  97.486232201,  7038.2887064, 5752.64664787, 2526.83079847,  1258.6295782,             1,             1,           1.1,             1,             1,             1,           1.1,             1, -78.5126977015
         13.9, 3.04120695929,  3.0803860271, 4.28973184581, 3.19689909824, -3.09499172725, -2.61534528023, -163.10608521, 1213.08540372, -50.8977060294, 1241.07810454, -21.8021271812, -6.45062795412, -4985.30307124, -4067.11739743, -2170.87285535, -1053.17461883, 97.7735039176, 7106.48966534, 5712.49099059,  2546.8748268, 1322.07545453,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -75.4795387668
       13.925, 2.88385757802, 3.00442615351, 4.12038295559, 3.12389928641, -3.07322432042, -2.64353835522, -163.576935287,   1194.289151, -49.9834677201, 1221.66244801, -22.6384809909, -6.14499563624, -4760.68092254, -3952.3835794, -2163.28154384, -1093.07093108, 98.0643801287, 7003.79243832, 5635.12984172, 2570.48461908, 1393.73256053,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -73.0907847097
        13.95, 2.81319693239, 2.92387319695, 4.04702632784, 3.04436185694, -3.06396540689, -2.65652966877, -164.048748308, 1182.62323779, -48.6838108369, 1205.92252269, -23.9078053174, -5.87091859524, -4502.20368529, -3832.69213416, -2179.69726653, -1167.2605334, 98.3546438692, 6755.52353962, 5557.16653541, 2604.32979231, 1514.06950256,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -71.9435599847
       13.975, 2.80386381384, 2.83032531941, 4.04092448778, 2.94955301596, -3.06621391299, -2.65567694944, -164.518592409, 1174.05119955, -47.5933033414,  1194.0790474, -24.5759234898, -5.60952533311, -4288.84057912, -3707.3687463, -2222.51106355, -1221.34258029,  98.643091911, 6440.34622436, 5482.63007618, 2648.81314667, 1618.51790372,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -72.253129295
           14, 2.85422513855, 2.72724731859, 4.09774132863, 2.84286441012, -3.07873125539, -2.64244858463, -164.983860761, 1167.57258281, -47.0649165113, 1182.84099553, -24.5361759883, -5.34888509831, -4150.54233274, -3584.30943354, -2284.7241952, -1235.77535653, 98.9284719741, 6171.96669382, 5424.79268915, 2696.05843744,  1679.8893607,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -73.7637550894
       14.025, 2.89095494968, 2.62296751181, 4.13553724084, 2.73323074379, -3.09418246381, -2.62558796951, -165.441889623, 1166.75183939, -47.3825908385, 1180.24826026, -23.728948041, -5.06969808506, -4181.99263893, -3475.15126079, -2345.30455682, -1213.89903013, 99.2096035791, 6135.19360276, 5393.75172888, 2748.88182043, 1700.87822926,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -75.3943579405
        14.05, 2.85756033273, 2.52797216116, 4.10685065942, 2.63267022949, -3.10195736563, -2.6181998807, -165.896242165, 1170.39791858, -48.1079059065, 1183.71181334, -22.8183849303, -4.77708412269, -4211.18897501, -3388.10310095, -2385.33333108, -1171.82259833, 99.4884582368, 6197.65808615, 5393.35665296, 2801.13656227, 1690.19891598,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -76.3330005275
       14.075, 2.77913210896,  2.4507395349, 4.03094797008, 2.55038693823, -3.10264507273, -2.61964581945, -166.354239693,  1181.9637668, -48.9003636992, 1195.57697537, -22.2496819149, -4.49765908748, -4197.16896668, -3311.16805111, -2402.75622054, -1126.9597419,  99.768875572, 6276.89573444, 5413.60508812, 2846.08998147, 1665.11333095,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -76.4582173432
         14.1, 2.67717616586, 2.39248253236, 3.92869468332,   2.488490884, -3.09810114358, -2.62759156396, -166.813234943, 1161.84737758, -49.2658854108, 1180.22236031, -21.7476782897, -4.25020715794, -4153.55975133, -3256.12394083, -2413.69562653, -1091.96806157, 100.048974945,  6355.8467243, 5439.69448061, 2887.46063873, 1643.60922793,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -75.7464776257
       14.125, 2.53263669464, 2.35086133461, 3.77735416204, 2.44504613716, -3.08453110032, -2.64681926866, -167.262348545, 1137.48250394, -49.2775056297, 1155.83427327, -21.4623950566, -4.04407500044, -4064.92538304, -3213.80029819, -2410.58265012, -1071.18099737, 100.322166966, 6428.19644839, 5456.46361382,  2929.0030375, 1634.14204657,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -74.3224303172
        14.15, 2.38116640491, 2.32383346409, 3.60882093892, 2.41809793404, -3.06457130642, -2.6740393273, -167.706564721, 1130.12260438, -49.1926992617,  1145.4873259, -21.5691726376, -3.88351943293, -3997.22641209, -3176.94386261, -2390.86512752, -1062.10171759, 100.591482983,  6580.0926785, 5452.40789241, 2975.59154911, 1634.24717228,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -72.4211255968
       14.175,  2.2392945856, 2.30708864774, 3.45112925889, 2.40287354004, -3.04416411059, -2.70186530424, -168.153332834, 1138.39117797, -49.1158472588, 1149.19584929, -22.3201668621, -3.76085689437, -3889.88992893, -3145.26195976, -2368.92201362, -1077.59437829, 100.861611757, 6722.44505444, 5434.08378594,  3026.3657574, 1667.61270834,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -70.0887832247
         14.2, 2.11805374916, 2.29303141425,  3.3170725652, 2.39046821004, -3.02434720451, -2.72889281099, -168.611651443, 1160.96518465, -48.644066535, 1171.74836335, -23.6278350782, -3.6744970931, -3732.75788858, -3114.06068635, -2361.50254964, -1115.40366572, 101.138040048, 6744.58738347, 5402.74022973, 3089.22641503, 1735.56694805,             1,             1,           1.1,           1.1,             1,             1,           1.1,           1.1, -67.9247443215
